Paper_ID,DOI,Affiliation_ID,Year,Keyword,AffiliationGroup,ListedAffiliation,Author,Author_ID
8109,10.2307/2265671,1,1996,NoMatch,Unmatched,1University1,"Manly, BFJ",16250
8109,10.2307/2265671,1,1996,NoMatch,Unmatched,1University1,"McDonald, LL",16251
8109,10.2307/2265671,1,1996,NoMatch,Unmatched,1University1,"Garner, GW",16252
8117,10.2307/2265679,1,1996,NoMatch,Unmatched,1University1,"Reed, DC",11350
8117,10.2307/2265679,1,1996,NoMatch,Unmatched,1University1,"Ebeling, AW",15874
8117,10.2307/2265679,1,1996,NoMatch,Unmatched,1University1,"Anderson, TW",3967
8117,10.2307/2265679,1,1996,NoMatch,Unmatched,1University1,"Anghera, M",15875
8120,10.2307/2265812,1,1995,NoMatch,Unmatched,1University1,"TURNER, AM",12473
8120,10.2307/2265812,1,1995,NoMatch,Unmatched,1University1,"HALL, DJ",2161
8120,10.2307/2265812,1,1995,NoMatch,Unmatched,1University1,"RETTIG, JE",12056
8120,10.2307/2265812,1,1995,NoMatch,Unmatched,1University1,"OSENBERG, CW",12549
8122,10.2307/2265814,1,1995,NoMatch,Unmatched,1University1,"DOHERTY, PJ",11528
8122,10.2307/2265814,1,1995,NoMatch,Unmatched,1University1,"PLANES, S",10213
8122,10.2307/2265814,1,1995,NoMatch,Unmatched,1University1,"MATHER, P",16258
8125,10.2307/2265817,1,1995,NoMatch,Unmatched,1University1,"NICHOLS, JD",9323
8125,10.2307/2265817,1,1995,NoMatch,Unmatched,1University1,"NISBET, ICT",16262
8125,10.2307/2265817,1,1995,NoMatch,Unmatched,1University1,"HAYS, H",10833
8125,10.2307/2265817,1,1995,NoMatch,Unmatched,1University1,"CORMONS, GD",16263
8125,10.2307/2265817,1,1995,NoMatch,Unmatched,1University1,"BURGER, J",4895
8125,10.2307/2265817,1,1995,NoMatch,Unmatched,1University1,"SAFINA, C",16264
8125,10.2307/2265817,1,1995,NoMatch,Unmatched,1University1,"HINES, JE",10406
8125,10.2307/2265817,1,1995,NoMatch,Unmatched,1University1,"GOCHFELD, M",16265
8133,10.2307/2265825,1,1995,NoMatch,Unmatched,1University1,"WAGNER, WL",16270
8133,10.2307/2265825,1,1995,NoMatch,Unmatched,1University1,"FERGUSON, DM",16271
8133,10.2307/2265825,1,1995,NoMatch,Unmatched,1University1,"HERBST, DR",16272
8134,10.2307/2265826,1,1995,NoMatch,Unmatched,1University1,"WAGNER, WL",16270
8134,10.2307/2265826,1,1995,NoMatch,Unmatched,1University1,"FERGUSON, DM",16271
8134,10.2307/2265826,1,1995,NoMatch,Unmatched,1University1,"HERBST, DR",16272
8136,10.2307/2265828,1,1995,NoMatch,Unmatched,1University1,"BELLINGHAM, PJ",15534
8136,10.2307/2265828,1,1995,NoMatch,Unmatched,1University1,"TANNER, EVJ",11163
8136,10.2307/2265828,1,1995,NoMatch,Unmatched,1University1,"HEALEY, JR",16273
8142,10.2307/2265834,1,1995,NoMatch,Unmatched,1University1,"LERDAU, M",16275
8142,10.2307/2265834,1,1995,NoMatch,Unmatched,1University1,"MATSON, P",16276
8142,10.2307/2265834,1,1995,NoMatch,Unmatched,1University1,"FALL, R",16277
8142,10.2307/2265834,1,1995,NoMatch,Unmatched,1University1,"MONSON, R",16278
8146,10.2307/2265838,2,1995,NoMatch,Unmatched,"UNIV TOKYO MUSEUM,BUNKYO KU,TOKYO 113,JAPAN","OHBA, H",16283
8149,,1,1995,NoMatch,Unmatched,1University1,"REAL, LA",2191
8153,10.2307/1941680,1,1995,NoMatch,Unmatched,1University1,"BRADSHAW, WE",4816
8153,10.2307/1941680,1,1995,NoMatch,Unmatched,1University1,"JOHNSON, K",16285
8174,10.2307/1941701,1,1995,NoMatch,Unmatched,"UNIV UTRECHT,3584 CH UTRECHT,NETHERLANDS","SCHEFFER, M",10870
8174,10.2307/1941701,1,1995,NoMatch,Unmatched,"UNIV UTRECHT,3584 CH UTRECHT,NETHERLANDS","DEBOER, RJ",16302
8178,10.2307/1941705,1,1995,NoMatch,Unmatched,1University1,"BURCH, WH",16306
8178,10.2307/1941705,1,1995,NoMatch,Unmatched,1University1,"MOU, P",16307
8178,10.2307/1941705,1,1995,NoMatch,Unmatched,1University1,"JONES, RH",10241
8178,10.2307/1941705,1,1995,NoMatch,Unmatched,1University1,"MITCHELL, RJ",11186
8201,10.2307/1940724,1,1995,NoMatch,Unmatched,1University1,"HUBBELL, SP",2353
8201,10.2307/1940724,1,1995,NoMatch,Unmatched,1University1,"SPIRO, P",16320
8201,10.2307/1940724,1,1995,NoMatch,Unmatched,1University1,"CONDIT, R",11354
8201,10.2307/1940724,1,1995,NoMatch,Unmatched,1University1,"FOSTER, RB",16224
8205,10.2307/1940728,1,1995,NoMatch,Unmatched,1University1,"GUTIERREZ, AP",16322
8205,10.2307/1940728,1,1995,NoMatch,Unmatched,1University1,"ARDITI, R",15200
8211,10.2307/1940734,1,1995,NoMatch,Unmatched,1University1,"POTVIN, C",15115
8211,10.2307/1940734,1,1995,NoMatch,Unmatched,1University1,"ROFF, DA",16024
8212,10.2307/1940735,1,1995,NoMatch,Unmatched,1University1,"SHAW, RG",10856
8212,10.2307/1940735,1,1995,NoMatch,Unmatched,1University1,"MITCHELLOLDS, T",16327
8215,10.2307/1938142,1,1995,NoMatch,Unmatched,1University1,"TIESZEN, LL",2094
8215,10.2307/1938142,1,1995,NoMatch,Unmatched,1University1,"DEWEY, B",16328
8215,10.2307/1938142,1,1995,NoMatch,Unmatched,1University1,"PASTOR, J",13530
8216,10.2307/1938143,1,1995,NoMatch,Unmatched,1University1,"LASKOWSKI, R",16329
8216,10.2307/1938143,1,1995,NoMatch,Unmatched,1University1,"NIKLINSKA, M",16330
8216,10.2307/1938143,1,1995,NoMatch,Unmatched,1University1,"MARYANSKI, M",16331
8217,10.2307/1938144,1,1995,NoMatch,Unmatched,1University1,"CREWS, TE",16332
8217,10.2307/1938144,1,1995,NoMatch,Unmatched,1University1,"KITAYAMA, K",10375
8217,10.2307/1938144,1,1995,NoMatch,Unmatched,1University1,"FOWNES, JH",15474
8217,10.2307/1938144,1,1995,NoMatch,Unmatched,1University1,"RILEY, RH",16212
8217,10.2307/1938144,1,1995,NoMatch,Unmatched,1University1,"HERBERT, DA",15473
8217,10.2307/1938144,1,1995,NoMatch,Unmatched,1University1,"MUELLERDOMBOIS, D",4864
8217,10.2307/1938144,1,1995,NoMatch,Unmatched,1University1,"VITOUSEK, PM",10236
8226,10.2307/1938153,1,1995,NoMatch,Unmatched,1University1,"HERRERA, CM",13547
8241,10.2307/1940913,1,1995,NoMatch,Unmatched,1University1,"BASSET, A",16353
8242,,1,1995,NoMatch,Unmatched,1University1,"DEANGELIS, DL",4325
8255,10.2307/1940926,1,1995,NoMatch,Unmatched,1University1,"STEINAUER, EM",13324
8255,10.2307/1940926,1,1995,NoMatch,Unmatched,1University1,"COLLINS, SL",12488
8271,10.2307/1939336,1,1995,NoMatch,Unmatched,1University1,"MOORE, TR",16365
8271,10.2307/1939336,1,1995,NoMatch,Unmatched,1University1,"JUGGINS, S",16366
8274,10.2307/1939339,1,1995,NoMatch,Unmatched,1University1,"TOWNSEND, AR",10339
8274,10.2307/1939339,1,1995,NoMatch,Unmatched,1University1,"VITOUSEK, PM",10236
8274,10.2307/1939339,1,1995,NoMatch,Unmatched,1University1,"TRUMBORE, SE",16368
8276,10.2307/1939341,1,1995,NoMatch,Unmatched,"UNIV CALGARY,KANANASKIS FIELD STN,CALGARY,AB T2N 1N4,CANADA","BESSIE, WC",16371
8276,10.2307/1939341,1,1995,NoMatch,Unmatched,"UNIV CALGARY,KANANASKIS FIELD STN,CALGARY,AB T2N 1N4,CANADA","JOHNSON, EA",16230
8280,10.2307/1939345,1,1995,NoMatch,Unmatched,1University1,"SIMPSON, MR",16374
8287,10.2307/1939352,1,1995,NoMatch,Unmatched,1University1,"JORGENSON, JT",15282
8287,10.2307/1939352,1,1995,NoMatch,Unmatched,1University1,"LUCHERINI, M",16376
8287,10.2307/1939352,1,1995,NoMatch,Unmatched,1University1,"WISHART, WD",15971
8297,10.2307/1939362,1,1995,NoMatch,Unmatched,"UNIV PARIS 11,F-91405 ORSAY,FRANCE","AKCAKAYA, HR",16382
8317,10.2307/1941208,1,1995,NoMatch,Unmatched,1University1,"HEDIN, LO",11296
8317,10.2307/1941208,1,1995,NoMatch,Unmatched,1University1,"ARMESTO, JJ",16402
8317,10.2307/1941208,1,1995,NoMatch,Unmatched,1University1,"JOHNSON, AH",16403
8335,10.2307/1941226,1,1995,NoMatch,Unmatched,1University1,"CRIST, TO",12065
8335,10.2307/1941226,1,1995,NoMatch,Unmatched,1University1,"WITH, KA",15450
8335,10.2307/1941226,1,1995,NoMatch,Unmatched,1University1,"MILNE, BT",16412
8339,10.2307/1940629,1,1995,NoMatch,Unmatched,1University1,"VILLARD, MA",16235
8339,10.2307/1940629,1,1995,NoMatch,Unmatched,1University1,"MERRIAM, G",16414
8339,10.2307/1940629,1,1995,NoMatch,Unmatched,1University1,"MAURER, BA",11627
8341,10.2307/1940631,1,1995,NoMatch,Unmatched,1University1,"LUECKE, C",16242
8341,10.2307/1940631,1,1995,NoMatch,Unmatched,1University1,"BRETT, MT",16243
8341,10.2307/1940631,1,1995,NoMatch,Unmatched,1University1,"GOLDMAN, CR",2327
8347,10.2307/1940637,1,1995,NoMatch,Unmatched,1University1,"MORIN, PJ",10193
8351,10.2307/1940641,1,1995,NoMatch,Unmatched,"SUNY ALBANY,ALBANY,NY 12222, USA.","CARACO, T",2205
8352,10.2307/1940642,1,1995,NoMatch,Unmatched,1University1,"LUCK, RF",4405
8352,10.2307/1940642,1,1995,NoMatch,Unmatched,1University1,"SWARBRICK, SL",11868
8352,10.2307/1940642,1,1995,NoMatch,Unmatched,1University1,"WALDE, S",16419
8352,10.2307/1940642,1,1995,NoMatch,Unmatched,1University1,"YU, DS",16420
8352,10.2307/1940642,1,1995,NoMatch,Unmatched,1University1,"REEVE, JD",16421
8353,10.2307/1940643,1,1995,NoMatch,Unmatched,1University1,"MANGEL, M",12260
8353,10.2307/1940643,1,1995,NoMatch,Unmatched,1University1,"ADLER, FR",12126
8368,10.2307/1940879,1,1994,NoMatch,Unmatched,1University1,"GUTIERREZ, AP",16322
8368,10.2307/1940879,1,1994,NoMatch,Unmatched,1University1,"MILLS, NJ",16434
8368,10.2307/1940879,1,1994,NoMatch,Unmatched,1University1,"SCHREIBER, SJ",15121
8368,10.2307/1940879,1,1994,NoMatch,Unmatched,1University1,"ELLIS, CK",16435
8369,10.2307/1940880,1,1994,NoMatch,Unmatched,1University1,"WIACKOWSKI, K",16436
8369,10.2307/1940880,1,1994,NoMatch,Unmatched,1University1,"LUBNOW, FS",16437
8369,10.2307/1940880,1,1994,NoMatch,Unmatched,1University1,"MUELLERSOLGER, A",16438
8369,10.2307/1940880,1,1994,NoMatch,Unmatched,1University1,"ELSER, JJ",10132
8369,10.2307/1940880,1,1994,NoMatch,Unmatched,1University1,"GOLDMAN, CR",2327
8385,10.2307/1940896,1,1994,NoMatch,Unmatched,1University1,"DODD, ME",16453
8385,10.2307/1940896,1,1994,NoMatch,Unmatched,1University1,"MCCONWAY, K",16454
8385,10.2307/1940896,1,1994,NoMatch,Unmatched,1University1,"POTTS, J",16455
8385,10.2307/1940896,1,1994,NoMatch,Unmatched,1University1,"CRAWLEY, M",16456
8399,10.2307/1941600,1,1994,NoMatch,Unmatched,1University1,"THIJS, H",16464
8399,10.2307/1941600,1,1994,NoMatch,Unmatched,1University1,"SHANN, JR",16465
8399,10.2307/1941600,1,1994,NoMatch,Unmatched,1University1,"WEIDENHAMER, JD",16466
8417,,1,1994,NoMatch,Unmatched,1University1,"KAREIVA, P",10313
8430,10.2307/1939626,1,1994,NoMatch,Unmatched,1University1,"SCHIERENBECK, KA",16483
8430,10.2307/1939626,1,1994,NoMatch,Unmatched,1University1,"MACK, RN",2337
8430,10.2307/1939626,1,1994,NoMatch,Unmatched,1University1,"SHARITZ, RR",2517
8436,10.2307/1939632,1,1994,NoMatch,Unmatched,1University1,"FACELLI, JM",10569
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"WILSON, SD",10670
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"BELCHER, JW",16487
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"WISHEU, I",16488
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"KEDDY, PA",2606
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"TILMAN, D",2424
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"MORRIS, EC",16489
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"GRACE, JB",10255
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"MCGRAW, JB",16490
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"OLFF, H",10057
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"TURKINGTON, R",11278
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"KLEIN, E",16491
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"LEUNG, Y",16492
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"SHIPLEY, B",10214
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"VANHULST, R",16493
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"JOHANSSON, ME",12705
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"NILSSON, C",12703
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"GUREVITCH, J",11334
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"GRIGULIS, K",16494
8438,10.2307/1939634,1,1994,NoMatch,Unmatched,1University1,"BEISNER, BE",9639
8440,10.2307/1939636,1,1994,NoMatch,Unmatched,1University1,"SUGIHARA, RT",15742
8440,10.2307/1939636,1,1994,NoMatch,Unmatched,1University1,"PANK, LF",16497
8440,10.2307/1939636,1,1994,NoMatch,Unmatched,1University1,"DUSENBERRY, WE",16498
8451,10.2307/1937448,1,1994,NoMatch,Unmatched,"GEORGIA INST TECHNOL,GEORGIA TECH RES INST,ATLANTA,GA 30332","BENKE, AC",4233
8451,10.2307/1937448,1,1994,NoMatch,Unmatched,"GEORGIA INST TECHNOL,GEORGIA TECH RES INST,ATLANTA,GA 30332","JACOBI, DI",16499
8472,10.2307/1937469,1,1994,NoMatch,Unmatched,1University1,"MARKEWITZ, D",16516
8472,10.2307/1937469,1,1994,NoMatch,Unmatched,1University1,"WELLS, CG",16517
8472,10.2307/1937469,1,1994,NoMatch,Unmatched,1University1,"ALLEN, HL",16518
8472,10.2307/1937469,1,1994,NoMatch,Unmatched,1University1,"APRIL, R",16519
8472,10.2307/1937469,1,1994,NoMatch,Unmatched,1University1,"HEINE, PR",16520
8472,10.2307/1937469,1,1994,NoMatch,Unmatched,1University1,"URREGO, B",16521
8473,10.2307/1937470,1,1994,NoMatch,Unmatched,"UNIV ILLINOIS,URBANA,IL 61801","CALLAWAY, RM",10878
8478,10.2307/1937475,1,1994,NoMatch,Unmatched,1University1,"ROSENBERG, DK",16525
8478,10.2307/1937475,1,1994,NoMatch,Unmatched,1University1,"ZABEL, CJ",16526
8478,10.2307/1937475,1,1994,NoMatch,Unmatched,1University1,"NOON, BR",11194
8478,10.2307/1937475,1,1994,NoMatch,Unmatched,1University1,"MESLOW, EC",5181
8482,10.2307/1939415,1,1994,NoMatch,Unmatched,1University1,"PINAY, G",16530
8482,10.2307/1939415,1,1994,NoMatch,Unmatched,1University1,"JOHNSTON, CA",16531
8482,10.2307/1939415,1,1994,NoMatch,Unmatched,1University1,"PASTOR, J",13530
8492,10.2307/1939425,1,1994,NoMatch,Unmatched,"UNIV MARYLAND EASTERN SHORE,PRINCESS ANNE,MD 21853","FURBISH, CE",16534
8492,10.2307/1939425,1,1994,NoMatch,Unmatched,"UNIV MARYLAND EASTERN SHORE,PRINCESS ANNE,MD 21853","ALBANO, M",16535
8494,10.2307/1939427,1,1994,NoMatch,Unmatched,1University1,"CUSHMAN, JH",16536
8494,10.2307/1939427,1,1994,NoMatch,Unmatched,1University1,"RASHBROOK, VK",16537
8494,10.2307/1939427,1,1994,NoMatch,Unmatched,1University1,"BEATTIE, AJ",4665
8501,10.2307/1939434,1,1994,NoMatch,Unmatched,1University1,"EWENS, WJ",16541
8501,10.2307/1939434,1,1994,NoMatch,Unmatched,1University1,"MULLEN, MA",16542
8508,10.2307/1941717,1,1994,NoMatch,Unmatched,1University1,"KAREIVA, P",10313
8530,10.2307/1941739,1,1994,NoMatch,Unmatched,1University1,"YOSHIOKA, T",16567
8530,10.2307/1941739,1,1994,NoMatch,Unmatched,1University1,"WADA, E",16568
8530,10.2307/1941739,1,1994,NoMatch,Unmatched,1University1,"HAYASHI, H",16569
8532,10.2307/1941741,1,1994,NoMatch,Unmatched,1University1,"FLINN, RC",16570
8532,10.2307/1941741,1,1994,NoMatch,Unmatched,1University1,"ARCHER, S",12436
8532,10.2307/1941741,1,1994,NoMatch,Unmatched,1University1,"BOUTTON, TW",11493
8532,10.2307/1941741,1,1994,NoMatch,Unmatched,1University1,"HARLAN, T",16571
8533,10.2307/1941742,1,1994,NoMatch,Unmatched,1University1,"NELSON, BW",16572
8533,10.2307/1941742,1,1994,NoMatch,Unmatched,1University1,"KAPOS, V",16573
8533,10.2307/1941742,1,1994,NoMatch,Unmatched,1University1,"ADAMS, JB",16574
8533,10.2307/1941742,1,1994,NoMatch,Unmatched,1University1,"OLIVEIRA, WJ",16575
8533,10.2307/1941742,1,1994,NoMatch,Unmatched,1University1,"BRAUN, OPG",16576
8533,10.2307/1941742,1,1994,NoMatch,Unmatched,1University1,"DOAMARAL, IL",16577
8535,10.2307/1939534,1,1994,NoMatch,Unmatched,1University1,"REEVE, JD",16421
8535,10.2307/1939534,1,1994,NoMatch,Unmatched,1University1,"CRONIN, JT",11459
8535,10.2307/1939534,1,1994,NoMatch,Unmatched,1University1,"STRONG, DR",2407
8537,10.2307/1939536,1,1994,NoMatch,Unmatched,1University1,"SPENCER, WE",16579
8537,10.2307/1939536,1,1994,NoMatch,Unmatched,1University1,"TEERI, J",16580
8537,10.2307/1939536,1,1994,NoMatch,Unmatched,1University1,"WETZEL, RG",4504
8538,10.2307/1939537,1,1994,NoMatch,Unmatched,1University1,"EDWARDS, ME",10852
8538,10.2307/1939537,1,1994,NoMatch,Unmatched,1University1,"DEBEVEC, EM",16581
8559,10.2307/1939558,1,1994,NoMatch,Unmatched,1University1,"MCCANN, K",12419
8559,10.2307/1939558,1,1994,NoMatch,Unmatched,1University1,"YODZIS, P",11850
8561,10.2307/1939560,1,1994,NoMatch,Unmatched,1University1,"EBERT, D",11894
8572,10.2307/1939386,1,1994,NoMatch,Unmatched,"UNIV CALIF CARMEL VALLEY,HASTINGS RESERVAT,38601 E CARMEL VALLEY RD,CARMEL VALLEY,CA 93924, USA.","KOENIG, WD",10884
8574,10.2307/1939388,1,1994,NoMatch,Unmatched,1University1,"LAW, R",11557
8574,10.2307/1939388,1,1994,NoMatch,Unmatched,1University1,"MORTON, RD",16607
8576,10.2307/1939390,1,1994,NoMatch,Unmatched,"LANDCARE RES NEW ZEALAND LTD,CHRISTCHURCH,NEW ZEALAND","HOLLINGER, DY",16608
8576,10.2307/1939390,1,1994,NoMatch,Unmatched,"LANDCARE RES NEW ZEALAND LTD,CHRISTCHURCH,NEW ZEALAND","KELLIHER, FM",16609
8576,10.2307/1939390,1,1994,NoMatch,Unmatched,"LANDCARE RES NEW ZEALAND LTD,CHRISTCHURCH,NEW ZEALAND","BYERS, JN",16610
8576,10.2307/1939390,1,1994,NoMatch,Unmatched,"LANDCARE RES NEW ZEALAND LTD,CHRISTCHURCH,NEW ZEALAND","HUNT, JE",16611
8576,10.2307/1939390,1,1994,NoMatch,Unmatched,"LANDCARE RES NEW ZEALAND LTD,CHRISTCHURCH,NEW ZEALAND","MCSEVENY, TM",16612
8576,10.2307/1939390,1,1994,NoMatch,Unmatched,"LANDCARE RES NEW ZEALAND LTD,CHRISTCHURCH,NEW ZEALAND","WEIR, PL",16613
8577,10.2307/1939391,1,1994,NoMatch,Unmatched,1University1,"WOOTTON, JT",13456
8582,10.2307/1939396,1,1994,NoMatch,Unmatched,1University1,"LAMBIN, X",16616
8584,10.2307/1939398,1,1994,NoMatch,Unmatched,1University1,"HAMBURG, SP",16617
8584,10.2307/1939398,1,1994,NoMatch,Unmatched,1University1,"ARTHUR, MA",15317
8584,10.2307/1939398,1,1994,NoMatch,Unmatched,1University1,"YANAI, RD",15316
8584,10.2307/1939398,1,1994,NoMatch,Unmatched,1University1,"BORMANN, FH",2155
8584,10.2307/1939398,1,1994,NoMatch,Unmatched,1University1,"LIKENS, GE",2073
8591,10.2307/1939575,1,1993,NoMatch,Unmatched,1University1,"PALMER, MW",15299
8592,10.2307/1939576,1,1993,NoMatch,Unmatched,1University1,"CRIST, TO",12065
8592,10.2307/1939576,1,1993,NoMatch,Unmatched,1University1,"FRIESE, CF",16620
8599,10.2307/1939583,7,1993,NoMatch,Unmatched,"LOUISIANA STATE UNIV,RICE STN,CROWLEY,LA 70526","WAY, MO",16631
8612,10.2307/1939596,1,1993,NoMatch,Unmatched,1University1,"SHOEMAKER, VH",16643
8612,10.2307/1939596,1,1993,NoMatch,Unmatched,1University1,"JANES, DN",16644
8612,10.2307/1939596,1,1993,NoMatch,Unmatched,1University1,"MALONEY, SK",16645
8612,10.2307/1939596,1,1993,NoMatch,Unmatched,1University1,"BUCHER, TL",16646
8614,10.2307/1939598,1,1993,NoMatch,Unmatched,1University1,"KNOPS, JMH",12273
8614,10.2307/1939598,1,1993,NoMatch,Unmatched,1University1,"NASH, TH",16649
8621,10.2307/1940840,1,1993,NoMatch,Unmatched,"UNIV SYDNEY,SYDNEY,NSW 2006,AUSTRALIA","SCHWARZKOPF, L",16656
8626,10.2307/1940846,1,1993,NoMatch,Unmatched,1University1,"ARDITI, R",15200
8626,10.2307/1940846,1,1993,NoMatch,Unmatched,1University1,"SAIAH, H",16661
8627,10.2307/1940845,1,1993,NoMatch,Unmatched,1University1,"HARPER, RG",16662
8627,10.2307/1940845,1,1993,NoMatch,Unmatched,1University1,"JULIANO, SA",10486
8627,10.2307/1940845,1,1993,NoMatch,Unmatched,1University1,"THOMPSON, CF",15713
8633,10.2307/1940852,1,1993,NoMatch,Unmatched," UNIV COLORADO MUSEUM,BOULDER,CO 80309","BOWERS, MD",16221
8634,10.2307/1940853,1,1993,NoMatch,Unmatched,1University1,"REICHARDT, PB",15927
8634,10.2307/1940853,1,1993,NoMatch,Unmatched,1University1,"CLAUSEN, TP",15924
8634,10.2307/1940853,1,1993,NoMatch,Unmatched,1University1,"WERNER, RA",16668
8644,,1,1993,NoMatch,Unmatched,1University1,"MATSON, P",16276
8644,,1,1993,NoMatch,Unmatched,1University1,"TRAVIS, J",13546
8644,,1,1993,NoMatch,Unmatched,1University1,"POTVIN, C",15115
8649,10.2307/1939924,1,1993,NoMatch,Unmatched,1University1,"LEGENDRE, P",11332
8677,10.2307/1940065,1,1993,NoMatch,Unmatched,"UNIV YORK,YORK YO1 5DD,N YORKSHIRE,ENGLAND","LAW, R",11557
8677,10.2307/1940065,1,1993,NoMatch,Unmatched,"UNIV YORK,YORK YO1 5DD,N YORKSHIRE,ENGLAND","MORTON, RD",16607
8703,10.2307/1940469,1,1993,NoMatch,Unmatched,1University1,"PRENTICE, IC",16713
8703,10.2307/1940469,1,1993,NoMatch,Unmatched,1University1,"BARTLEIN, PJ",16714
8703,10.2307/1940469,1,1993,NoMatch,Unmatched,1University1,"WEBB, T",4476
8704,10.2307/1940470,1,1993,NoMatch,Unmatched,1University1,"BERGELSON, J",15252
8704,10.2307/1940470,1,1993,NoMatch,Unmatched,1University1,"NEWMAN, JA",15947
8704,10.2307/1940470,1,1993,NoMatch,Unmatched,1University1,"FLORESROUX, EM",16715
8713,10.2307/1940479,1,1993,NoMatch,Unmatched,1University1,"ARMSTRONG, DP",16721
8713,10.2307/1940479,1,1993,NoMatch,Unmatched,1University1,"WESTOBY, M",12021
8717,10.2307/1940483,1,1993,NoMatch,Unmatched,1University1,"HJALTEN, J",16722
8717,10.2307/1940483,1,1993,NoMatch,Unmatched,1University1,"DANELL, K",16723
8717,10.2307/1940483,1,1993,NoMatch,Unmatched,1University1,"ERICSON, L",13679
8720,10.2307/1940486,1,1993,NoMatch,Unmatched,1University1,"LICHTENBELT, WDV",16728
8720,10.2307/1940486,1,1993,NoMatch,Unmatched,1University1,"WESSELINGH, RA",15905
8720,10.2307/1940486,1,1993,NoMatch,Unmatched,1University1,"VOGEL, JT",16060
8720,10.2307/1940486,1,1993,NoMatch,Unmatched,1University1,"ALBERS, KBM",16729
8733,10.2307/1940794,1,1993,NoMatch,Unmatched,1University1,"DEEGAN, L",16737
8733,10.2307/1940794,1,1993,NoMatch,Unmatched,1University1,"HELFRICH, J",16738
8733,10.2307/1940794,1,1993,NoMatch,Unmatched,1University1,"HOBBIE, JE",4551
8733,10.2307/1940794,1,1993,NoMatch,Unmatched,1University1,"HULLAR, M",16739
8733,10.2307/1940794,1,1993,NoMatch,Unmatched,1University1,"MOLLER, B",16740
8733,10.2307/1940794,1,1993,NoMatch,Unmatched,1University1,"FORD, TE",16741
8733,10.2307/1940794,1,1993,NoMatch,Unmatched,1University1,"HERSHEY, A",16742
8733,10.2307/1940794,1,1993,NoMatch,Unmatched,1University1,"HILTNER, A",16743
8733,10.2307/1940794,1,1993,NoMatch,Unmatched,1University1,"KIPPHUT, G",16744
8733,10.2307/1940794,1,1993,NoMatch,Unmatched,1University1,"LOCK, MA",16745
8733,10.2307/1940794,1,1993,NoMatch,Unmatched,1University1,"FIEBIG, DM",16746
8733,10.2307/1940794,1,1993,NoMatch,Unmatched,1University1,"MCKINLEY, V",16747
8733,10.2307/1940794,1,1993,NoMatch,Unmatched,1University1,"MILLER, MC",16748
8733,10.2307/1940794,1,1993,NoMatch,Unmatched,1University1,"VESTAL, JR",16749
8733,10.2307/1940794,1,1993,NoMatch,Unmatched,1University1,"VENTULLO, R",16750
8733,10.2307/1940794,1,1993,NoMatch,Unmatched,1University1,"VOLK, G",16751
8744,10.2307/1940805,1,1993,NoMatch,Unmatched,1University1,"SHIPLEY, LA",12477
8744,10.2307/1940805,1,1993,NoMatch,Unmatched,1University1,"HOBBS, NT",10380
8744,10.2307/1940805,1,1993,NoMatch,Unmatched,1University1,"SPALINGER, DE",12478
8744,10.2307/1940805,1,1993,NoMatch,Unmatched,1University1,"WUNDER, BA",12479
8745,10.2307/1940806,1,1993,NoMatch,Unmatched,1University1,"FRIEND, AD",16758
8745,10.2307/1940806,1,1993,NoMatch,Unmatched,1University1,"SCHUGART, HH",16759
8745,10.2307/1940806,1,1993,NoMatch,Unmatched,1University1,"RUNNING, SW",2503
8763,10.2307/1939294,1,1993,NoMatch,Unmatched,1University1,"RUDSTAM, LG",16767
8763,10.2307/1939294,1,1993,NoMatch,Unmatched,1University1,"LATHROP, RC",16768
8763,10.2307/1939294,1,1993,NoMatch,Unmatched,1University1,"CARPENTER, SR",2074
8766,10.2307/1939297,1,1993,NoMatch,Unmatched,1University1,"JACKSON, ME",16769
8766,10.2307/1939297,1,1993,NoMatch,Unmatched,1University1,"SEMLITSCH, RD",12524
8768,10.2307/1939299,1,1993,NoMatch,Unmatched,1University1,"ANDERSON, DJ",16647
8768,10.2307/1939299,1,1993,NoMatch,Unmatched,1University1,"BUDDE, C",16772
8768,10.2307/1939299,1,1993,NoMatch,Unmatched,1University1,"APANIUS, V",13696
